Event;Event TimeB1_PASSENGER_ARRIVAL;14
B2_PASSENGER_ARRIVAL;9
B8_TRAIN1_ARRIVAL;1797
B9_TRAIN2_ARRIVAL;1493
B10_TRAIN3_ARRIVAL;537
B2_PASSENGER_ARRIVAL;11
B4_TICKET_CHECK_FINISH;18
B2_PASSENGER_ARRIVAL;20
B1_PASSENGER_ARRIVAL;15
B3_TICKET_CHECK_FINISH;23
B1_PASSENGER_ARRIVAL;27
B4_TICKET_CHECK_FINISH;24
B2_PASSENGER_ARRIVAL;23
B2_PASSENGER_ARRIVAL;24
B3_TICKET_CHECK_FINISH;29
B2_PASSENGER_ARRIVAL;25
B4_TICKET_CHECK_FINISH;31
B2_PASSENGER_ARRIVAL;33
B1_PASSENGER_ARRIVAL;49
B3_TICKET_CHECK_FINISH;36
B4_TICKET_CHECK_FINISH;37
B2_PASSENGER_ARRIVAL;33
B2_PASSENGER_ARRIVAL;41
B4_TICKET_CHECK_FINISH;46
B2_PASSENGER_ARRIVAL;45
B2_PASSENGER_ARRIVAL;52
B4_TICKET_CHECK_FINISH;58
B1_PASSENGER_ARRIVAL;63
B3_TICKET_CHECK_FINISH;55
B2_PASSENGER_ARRIVAL;57
B2_PASSENGER_ARRIVAL;66
B4_TICKET_CHECK_FINISH;70
B1_PASSENGER_ARRIVAL;74
B3_TICKET_CHECK_FINISH;72
B2_PASSENGER_ARRIVAL;71
B4_TICKET_CHECK_FINISH;78
B2_PASSENGER_ARRIVAL;78
B1_PASSENGER_ARRIVAL;79
B3_TICKET_CHECK_FINISH;86
B2_PASSENGER_ARRIVAL;86
B4_TICKET_CHECK_FINISH;90
B1_PASSENGER_ARRIVAL;88
B2_PASSENGER_ARRIVAL;96
B3_TICKET_CHECK_FINISH;98
B1_PASSENGER_ARRIVAL;88
B1_PASSENGER_ARRIVAL;92
B4_TICKET_CHECK_FINISH;99
B1_PASSENGER_ARRIVAL;102
B2_PASSENGER_ARRIVAL;96
B2_PASSENGER_ARRIVAL;104
B3_TICKET_CHECK_FINISH;106
B4_TICKET_CHECK_FINISH;107
B1_PASSENGER_ARRIVAL;115
B2_PASSENGER_ARRIVAL;106
B2_PASSENGER_ARRIVAL;122
B3_TICKET_CHECK_FINISH;118
B4_TICKET_CHECK_FINISH;117
B1_PASSENGER_ARRIVAL;123
B4_TICKET_CHECK_FINISH;130
B3_TICKET_CHECK_FINISH;127
B2_PASSENGER_ARRIVAL;125
B1_PASSENGER_ARRIVAL;123
B1_PASSENGER_ARRIVAL;123
B1_PASSENGER_ARRIVAL;124
B1_PASSENGER_ARRIVAL;124
B1_PASSENGER_ARRIVAL;137
B2_PASSENGER_ARRIVAL;126
B2_PASSENGER_ARRIVAL;127
B2_PASSENGER_ARRIVAL;129
B3_TICKET_CHECK_FINISH;135
B2_PASSENGER_ARRIVAL;137
B4_TICKET_CHECK_FINISH;139
B3_TICKET_CHECK_FINISH;145
B2_PASSENGER_ARRIVAL;143
B1_PASSENGER_ARRIVAL;143
B4_TICKET_CHECK_FINISH;149
B1_PASSENGER_ARRIVAL;149
B2_PASSENGER_ARRIVAL;153
B3_TICKET_CHECK_FINISH;158
B1_PASSENGER_ARRIVAL;169
B4_TICKET_CHECK_FINISH;157
B2_PASSENGER_ARRIVAL;179
B4_TICKET_CHECK_FINISH;171
B3_TICKET_CHECK_FINISH;167
B3_TICKET_CHECK_FINISH;177
B1_PASSENGER_ARRIVAL;181
B4_TICKET_CHECK_FINISH;179
B3_TICKET_CHECK_FINISH;185
B2_PASSENGER_ARRIVAL;179
B2_PASSENGER_ARRIVAL;181
B4_TICKET_CHECK_FINISH;191
B1_PASSENGER_ARRIVAL;203
B2_PASSENGER_ARRIVAL;187
B3_TICKET_CHECK_FINISH;199
B2_PASSENGER_ARRIVAL;203
B4_TICKET_CHECK_FINISH;200
B3_TICKET_CHECK_FINISH;207
B4_TICKET_CHECK_FINISH;208
B2_PASSENGER_ARRIVAL;204
B1_PASSENGER_ARRIVAL;210
B2_PASSENGER_ARRIVAL;227
B3_TICKET_CHECK_FINISH;219
B4_TICKET_CHECK_FINISH;213
B1_PASSENGER_ARRIVAL;230
B4_TICKET_CHECK_FINISH;222
B3_TICKET_CHECK_FINISH;228
B4_TICKET_CHECK_FINISH;228
B2_PASSENGER_ARRIVAL;228
B2_PASSENGER_ARRIVAL;230
B3_TICKET_CHECK_FINISH;236
B4_TICKET_CHECK_FINISH;240
B2_PASSENGER_ARRIVAL;247
B1_PASSENGER_ARRIVAL;241
B3_TICKET_CHECK_FINISH;241
B4_TICKET_CHECK_FINISH;251
B1_PASSENGER_ARRIVAL;254
B3_TICKET_CHECK_FINISH;250
B2_PASSENGER_ARRIVAL;248
B2_PASSENGER_ARRIVAL;269
B3_TICKET_CHECK_FINISH;256
B4_TICKET_CHECK_FINISH;265
B1_PASSENGER_ARRIVAL;259
B3_TICKET_CHECK_FINISH;268
B1_PASSENGER_ARRIVAL;273
B4_TICKET_CHECK_FINISH;276
B3_TICKET_CHECK_FINISH;279
B2_PASSENGER_ARRIVAL;273
B1_PASSENGER_ARRIVAL;284
B2_PASSENGER_ARRIVAL;285
B4_TICKET_CHECK_FINISH;284
B3_TICKET_CHECK_FINISH;293
B1_PASSENGER_ARRIVAL;292
B4_TICKET_CHECK_FINISH;294
B2_PASSENGER_ARRIVAL;296
B1_PASSENGER_ARRIVAL;299
B3_TICKET_CHECK_FINISH;304
B4_TICKET_CHECK_FINISH;301
B2_PASSENGER_ARRIVAL;317
B1_PASSENGER_ARRIVAL;312
B4_TICKET_CHECK_FINISH;310
B3_TICKET_CHECK_FINISH;312
B4_TICKET_CHECK_FINISH;320
B1_PASSENGER_ARRIVAL;315
B3_TICKET_CHECK_FINISH;322
B1_PASSENGER_ARRIVAL;327
B2_PASSENGER_ARRIVAL;322
B4_TICKET_CHECK_FINISH;330
B2_PASSENGER_ARRIVAL;351
B3_TICKET_CHECK_FINISH;329
B1_PASSENGER_ARRIVAL;328
B1_PASSENGER_ARRIVAL;340
B3_TICKET_CHECK_FINISH;338
B4_TICKET_CHECK_FINISH;341
B3_TICKET_CHECK_FINISH;348
B1_PASSENGER_ARRIVAL;343
B4_TICKET_CHECK_FINISH;350
B1_PASSENGER_ARRIVAL;347
B1_PASSENGER_ARRIVAL;347
B1_PASSENGER_ARRIVAL;358
B3_TICKET_CHECK_FINISH;358
B4_TICKET_CHECK_FINISH;360
B2_PASSENGER_ARRIVAL;357
B2_PASSENGER_ARRIVAL;359
B1_PASSENGER_ARRIVAL;362
B3_TICKET_CHECK_FINISH;369
B2_PASSENGER_ARRIVAL;360
B2_PASSENGER_ARRIVAL;367
B4_TICKET_CHECK_FINISH;369
B1_PASSENGER_ARRIVAL;367
B2_PASSENGER_ARRIVAL;405
B1_PASSENGER_ARRIVAL;369
B1_PASSENGER_ARRIVAL;380
B3_TICKET_CHECK_FINISH;378
B4_TICKET_CHECK_FINISH;377
B4_TICKET_CHECK_FINISH;386
B3_TICKET_CHECK_FINISH;388
B1_PASSENGER_ARRIVAL;407
B4_TICKET_CHECK_FINISH;395
B3_TICKET_CHECK_FINISH;397
B4_TICKET_CHECK_FINISH;404
B3_TICKET_CHECK_FINISH;405
B4_TICKET_CHECK_FINISH;411
B2_PASSENGER_ARRIVAL;405
B2_PASSENGER_ARRIVAL;421
B3_TICKET_CHECK_FINISH;414
B1_PASSENGER_ARRIVAL;409
B1_PASSENGER_ARRIVAL;435
B4_TICKET_CHECK_FINISH;421
B3_TICKET_CHECK_FINISH;423
B2_PASSENGER_ARRIVAL;423
B4_TICKET_CHECK_FINISH;433
B2_PASSENGER_ARRIVAL;426
B3_TICKET_CHECK_FINISH;432
B2_PASSENGER_ARRIVAL;427
B2_PASSENGER_ARRIVAL;434
B3_TICKET_CHECK_FINISH;439
B4_TICKET_CHECK_FINISH;444
B2_PASSENGER_ARRIVAL;439
B1_PASSENGER_ARRIVAL;437
B1_PASSENGER_ARRIVAL;445
B2_PASSENGER_ARRIVAL;439
B2_PASSENGER_ARRIVAL;443
B3_TICKET_CHECK_FINISH;449
B2_PASSENGER_ARRIVAL;447
B4_TICKET_CHECK_FINISH;455
B1_PASSENGER_ARRIVAL;480
B2_PASSENGER_ARRIVAL;447
B2_PASSENGER_ARRIVAL;458
B3_TICKET_CHECK_FINISH;461
B4_TICKET_CHECK_FINISH;464
B2_PASSENGER_ARRIVAL;461
B2_PASSENGER_ARRIVAL;464
B3_TICKET_CHECK_FINISH;472
B2_PASSENGER_ARRIVAL;466
B4_TICKET_CHECK_FINISH;474
B2_PASSENGER_ARRIVAL;487
B3_TICKET_CHECK_FINISH;483
B4_TICKET_CHECK_FINISH;482
B1_PASSENGER_ARRIVAL;493
B4_TICKET_CHECK_FINISH;490
B3_TICKET_CHECK_FINISH;492
B2_PASSENGER_ARRIVAL;499
B4_TICKET_CHECK_FINISH;502
B3_TICKET_CHECK_FINISH;502
B1_PASSENGER_ARRIVAL;493
B1_PASSENGER_ARRIVAL;496
B1_PASSENGER_ARRIVAL;502
B2_PASSENGER_ARRIVAL;513
B1_PASSENGER_ARRIVAL;507
B3_TICKET_CHECK_FINISH;510
B4_TICKET_CHECK_FINISH;511
B1_PASSENGER_ARRIVAL;515
B3_TICKET_CHECK_FINISH;518
B4_TICKET_CHECK_FINISH;519
B2_PASSENGER_ARRIVAL;533
B1_PASSENGER_ARRIVAL;516
B1_PASSENGER_ARRIVAL;527
B3_TICKET_CHECK_FINISH;530
B4_TICKET_CHECK_FINISH;526
B4_TICKET_CHECK_FINISH;537
B1_PASSENGER_ARRIVAL;532
B3_TICKET_CHECK_FINISH;539
B1_PASSENGER_ARRIVAL;536
B2_PASSENGER_ARRIVAL;542
B1_PASSENGER_ARRIVAL;542
B7_TRAIN3_DEPARTURE;595
B4_TICKET_CHECK_FINISH;546
B3_TICKET_CHECK_FINISH;547
B2_PASSENGER_ARRIVAL;562
B1_PASSENGER_ARRIVAL;550
B4_TICKET_CHECK_FINISH;556
B3_TICKET_CHECK_FINISH;554
B1_PASSENGER_ARRIVAL;551
B1_PASSENGER_ARRIVAL;555
B3_TICKET_CHECK_FINISH;565
B1_PASSENGER_ARRIVAL;556
B1_PASSENGER_ARRIVAL;565
B4_TICKET_CHECK_FINISH;565
B2_PASSENGER_ARRIVAL;563
B2_PASSENGER_ARRIVAL;565
B2_PASSENGER_ARRIVAL;569
B1_PASSENGER_ARRIVAL;570
B3_TICKET_CHECK_FINISH;574
B4_TICKET_CHECK_FINISH;573
B2_PASSENGER_ARRIVAL;576
B1_PASSENGER_ARRIVAL;578
B4_TICKET_CHECK_FINISH;585
B3_TICKET_CHECK_FINISH;584
B2_PASSENGER_ARRIVAL;580
B1_PASSENGER_ARRIVAL;584
B2_PASSENGER_ARRIVAL;602
B1_PASSENGER_ARRIVAL;590
B3_TICKET_CHECK_FINISH;593
B4_TICKET_CHECK_FINISH;598
B1_PASSENGER_ARRIVAL;609
B3_TICKET_CHECK_FINISH;601
B10_TRAIN3_ARRIVAL;1119
B4_TICKET_CHECK_FINISH;607
B3_TICKET_CHECK_FINISH;613
B2_PASSENGER_ARRIVAL;611
B4_TICKET_CHECK_FINISH;614
B1_PASSENGER_ARRIVAL;611
B2_PASSENGER_ARRIVAL;622
B1_PASSENGER_ARRIVAL;651
B3_TICKET_CHECK_FINISH;626
B4_TICKET_CHECK_FINISH;624
B2_PASSENGER_ARRIVAL;622
B2_PASSENGER_ARRIVAL;627
B4_TICKET_CHECK_FINISH;636
B3_TICKET_CHECK_FINISH;635
B2_PASSENGER_ARRIVAL;644
B3_TICKET_CHECK_FINISH;642
B4_TICKET_CHECK_FINISH;645
B3_TICKET_CHECK_FINISH;652
B2_PASSENGER_ARRIVAL;651
B4_TICKET_CHECK_FINISH;655
B1_PASSENGER_ARRIVAL;685
B2_PASSENGER_ARRIVAL;665
B3_TICKET_CHECK_FINISH;664
B4_TICKET_CHECK_FINISH;664
B3_TICKET_CHECK_FINISH;673
B4_TICKET_CHECK_FINISH;676
B2_PASSENGER_ARRIVAL;703
B3_TICKET_CHECK_FINISH;683
B4_TICKET_CHECK_FINISH;684
B3_TICKET_CHECK_FINISH;692
B4_TICKET_CHECK_FINISH;694
B1_PASSENGER_ARRIVAL;698
B3_TICKET_CHECK_FINISH;704
B4_TICKET_CHECK_FINISH;704
B1_PASSENGER_ARRIVAL;752
B2_PASSENGER_ARRIVAL;705
B3_TICKET_CHECK_FINISH;712
B4_TICKET_CHECK_FINISH;716
B2_PASSENGER_ARRIVAL;705
B2_PASSENGER_ARRIVAL;717
B3_TICKET_CHECK_FINISH;722
B4_TICKET_CHECK_FINISH;729
B2_PASSENGER_ARRIVAL;723
B3_TICKET_CHECK_FINISH;732
B2_PASSENGER_ARRIVAL;759
B4_TICKET_CHECK_FINISH;741
B3_TICKET_CHECK_FINISH;744
B4_TICKET_CHECK_FINISH;749
B3_TICKET_CHECK_FINISH;757
B4_TICKET_CHECK_FINISH;758
B1_PASSENGER_ARRIVAL;759
B3_TICKET_CHECK_FINISH;769
B4_TICKET_CHECK_FINISH;769
B2_PASSENGER_ARRIVAL;767
B1_PASSENGER_ARRIVAL;765
B1_PASSENGER_ARRIVAL;771
B2_PASSENGER_ARRIVAL;819
B3_TICKET_CHECK_FINISH;777
B4_TICKET_CHECK_FINISH;782
B1_PASSENGER_ARRIVAL;771
B1_PASSENGER_ARRIVAL;787
B3_TICKET_CHECK_FINISH;786
B4_TICKET_CHECK_FINISH;789
B3_TICKET_CHECK_FINISH;797
B1_PASSENGER_ARRIVAL;788
