Event;Event TimeB1_PASSENGER_ARRIVAL;14
B2_PASSENGER_ARRIVAL;9
B8_TRAIN1_ARRIVAL;1800
B9_TRAIN2_ARRIVAL;1500
B10_TRAIN3_ARRIVAL;540
B2_PASSENGER_ARRIVAL;11
B4_TICKET_CHECK_FINISH;19
B2_PASSENGER_ARRIVAL;20
B1_PASSENGER_ARRIVAL;15
B3_TICKET_CHECK_FINISH;24
B1_PASSENGER_ARRIVAL;27
B4_TICKET_CHECK_FINISH;28
B2_PASSENGER_ARRIVAL;23
B2_PASSENGER_ARRIVAL;24
B2_PASSENGER_ARRIVAL;25
B3_TICKET_CHECK_FINISH;33
B2_PASSENGER_ARRIVAL;33
B1_PASSENGER_ARRIVAL;49
B4_TICKET_CHECK_FINISH;37
B2_PASSENGER_ARRIVAL;33
B2_PASSENGER_ARRIVAL;41
B3_TICKET_CHECK_FINISH;42
B4_TICKET_CHECK_FINISH;46
B2_PASSENGER_ARRIVAL;45
B2_PASSENGER_ARRIVAL;52
B4_TICKET_CHECK_FINISH;59
B1_PASSENGER_ARRIVAL;63
B3_TICKET_CHECK_FINISH;58
B2_PASSENGER_ARRIVAL;57
B2_PASSENGER_ARRIVAL;66
B4_TICKET_CHECK_FINISH;72
B1_PASSENGER_ARRIVAL;74
B3_TICKET_CHECK_FINISH;76
B2_PASSENGER_ARRIVAL;71
B2_PASSENGER_ARRIVAL;78
B4_TICKET_CHECK_FINISH;78
B1_PASSENGER_ARRIVAL;79
B3_TICKET_CHECK_FINISH;89
B2_PASSENGER_ARRIVAL;86
B4_TICKET_CHECK_FINISH;87
B1_PASSENGER_ARRIVAL;88
B2_PASSENGER_ARRIVAL;96
B4_TICKET_CHECK_FINISH;98
B1_PASSENGER_ARRIVAL;88
B1_PASSENGER_ARRIVAL;92
B3_TICKET_CHECK_FINISH;95
B1_PASSENGER_ARRIVAL;102
B3_TICKET_CHECK_FINISH;104
B2_PASSENGER_ARRIVAL;96
B2_PASSENGER_ARRIVAL;104
B4_TICKET_CHECK_FINISH;105
